text	label
the news of the assault causes a public outcry against the mutants , including renewed support for the mutant registration act , and william stryker , a military leader rumored to have experimented on mutants ( possibly including wolverine ) , is among the most vocal supporters of the legislation . 	0
the irwins emerge unscathed , but the fictional footage is unconvincing and criminally badly acted . 	1
a supernatural mystery that doesn't know whether it wants to be a suspenseful horror movie or a weepy melodrama . it ends up being neither , and fails at both endeavors . 	1
the problem is that rather than dramatizing this premise , mr . desplechin is content to state it . 	1
during that time , evelyn and her brothers suffer the abuses of living in orphanages while desmond struggles to secure finances . 	0
an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot	1
when a shoulder injury ended his minor league pitching career twelve years ago , jim morris resorted to the next best thing : coaching . 	0
harry potter is in his second year of hogwarts school of witchcraft and wizardry . 	0
it's the movie equivalent of a sweaty old guy in a rain coat shopping for cheap porn . 	1
for those in search of something different , wendigo is a genuinely bone-chilling tale . 	1
the piquant story needs more dramatic meat on its bones . 	1
this is just lazy writing . even kids deserve better . 	1
a limp eddie murphy vehicle that even he seems embarrassed to be part of . 	1
a subtle variation on i spit on your grave in which our purported heroine pathologically avenges a hatred for men . 	1
ratliff deserves high marks for his restraint and willingness not to try and shape or mold our opinion regarding what is being shown . 	1
one of the film's most effective aspects is its tchaikovsky soundtrack of neurasthenic regret . 	1
all are endeavoring to remove the stones that insistently appear in their path or , worst , that are in their shoes . 	0
" "" politics are murder "" is a "" film noir "" comedy mixing dry martinis with politics and murder . "	0
as it stands , there's some fine sex onscreen , and some tense arguing , but not a whole lot more . 	1
"there are a couple of things that elevate "" glory "" above most of its ilk , most notably the mere presence of duvall . "	1
if this is the danish idea of a good time , prospective tourists might want to consider a different destination -- some jolly country embroiled in a bloody civil war , perhaps . 	1
don't let the subtitles fool you ; the movie only proves that hollywood no longer has a monopoly on mindless action . 	1
director nalin pan doesn't do much to weigh any arguments one way or the other . he simply presents his point of view that ayurveda works . no question . 	1
when danny's beloved grandfather dies , does his greed overcome his love ? 	0
the film provides some great insight into the neurotic mindset of all comics -- even those who have reached the absolute top of the game . 	1
ghisu and rupi are now promoted as commanders of their new dalam . 	0
katie's father's injury comes back to haunt him and he finds himself paralyzed from the neck down . 	0
on the way back from the bargain , mary nearly runs over a caped , winged figure , jerks the wheel and skids into the sidewalk . 	0
they are abruptly sidetracked when dara accidentally runs over someone on a lonely country road and wrongly takes the blame . 	0
rumor , a muddled drama about coming to terms with death , feels impersonal , almost generic . 	1
everything has taken a turn for the worse and kilo can't seem to stop it . 	0
shot on location in the williamsburgh and flatbush neighborhoods of brooklyn , hung-up is a 35mm short story in the tradition of happy gilmore and taxi driver . 	0
